MCS_Ttl_Acnt_Bal,N
234700,1400
234800,1250
234900,700
235000,1050
235100,650
235200,900
235300,1250
235400,1050
235500,1050
235600,750
235700,900
235800,750
235900,900
236000,650
236100,1100
236200,1150
236300,950
236400,1000
236500,1050
236600,850
236700,950
236800,1250
236900,1300
237000,800
237100,1100
237200,850
237300,850
237400,1050
237500,800
237600,550
237700,850
237800,950
237900,1050
238000,750
238100,500
238200,800
238300,1200
238400,1150
238500,1250
238600,1000
238700,1400
238800,650
238900,1150
239000,700
239100,900
239200,900
239300,800
239400,850
239500,700
239600,900
239700,800
239800,700
239900,750
240000,650
240100,750
240200,800
240300,1000
240400,550
240500,1100
240600,600
240700,1100
240800,1000
240900,1050
241000,950
241100,900
241200,850
241300,850
241400,1050
241500,800
241600,700
241700,1100
241800,900
241900,800
242000,700
242100,850
242200,850
242300,700
242400,800
242500,800
242600,700
242700,750
242800,950
242900,1100
243000,1000
243100,700
243200,1000
243300,700
243400,700
243500,850
243600,800
243700,1000
243800,1100
243900,950
244000,1050
244100,1200
244200,600
244300,1050
244400,1300
244500,850
244600,650
244700,500
244800,600
244900,550
245000,650
245100,1250
245200,650
245300,1100
245400,1150
245500,1050
245600,1100
245700,700
245800,1150
245900,850
246000,1100
246100,850
246200,950
246300,850
246400,750
246500,1100
246600,800
246700,1050
246800,650
246900,1500
247000,1150
247100,1300
247200,950
247300,850
247400,900
247500,700
247600,1000
247700,650
247800,1300
247900,850
248000,1000
248100,850
248200,750
248300,900
248400,850
248500,700
248600,1000
248700,600
248800,1300
248900,550
249000,800
249100,750
249200,800
249300,1000
249400,1100
249500,800
249600,700
249700,1450
249800,1050
249900,600
250000,800
250100,700
250200,1000
250300,800
250400,950
250500,750
250600,1150
250700,550
250800,750
250900,700
251000,950
251100,1150
251200,600
251300,450
251400,650
251500,1250
251600,850
251700,750
251800,1000
251900,500
252000,650
252100,800
252200,850
252300,750
252400,800
252500,600
252600,1050
252700,600
252800,750
252900,1000
253000,1150
253100,800
253200,600
253300,500
253400,550
253500,350
253600,1000
253700,950
253800,950
253900,600
254000,1000
254100,900
254200,700
254300,500
254400,1000
254500,850
254600,1000
254700,600
254800,600
254900,950
255000,850
255100,750
255200,700
255300,650
255400,850
255500,900
255600,800
255700,350
255800,800
255900,600
256000,800
256100,550
256200,550
256300,800
256400,800
256500,750
256600,800
256700,550
256800,800
256900,600
257000,800
257100,900
257200,850
257300,1000
257400,850
257500,650
257600,700
257700,750
257800,700
257900,750
258000,500
258100,800
258200,600
258300,850
258400,650
258500,750
258600,650
258700,600
258800,900
258900,800
259000,950
259100,800
259200,750
259300,400
259400,650
259500,1100
259600,850
259700,1000
259800,900
259900,850
260000,700
260100,900
260200,550
260300,650
260400,1000
260500,700
260600,500
260700,650
260800,650
260900,700
261000,600
261100,600
261200,1000
261300,750
261400,850
261500,900
261600,600
261700,700
261800,500
261900,650
262000,1050
262100,700
262200,750
262300,850
262400,750
262500,850
262600,950
262700,450
262800,650
262900,700
263000,900
263100,800
263200,950
263300,500
263400,1100
263500,850
263600,900
263700,700
263800,900
263900,950
264000,700
264100,850
264200,750
264300,750
264400,600
264500,650
264600,550
264700,650
264800,500
264900,400
265000,800
265100,600
265200,600
265300,900
265400,550
265500,600
265600,800
265700,650
265800,550
265900,700
266000,750
266100,700
266200,900
266300,950
266400,700
266500,650
266600,700
266700,950
266800,1000
266900,600
267000,950
267100,800
267200,1100
267300,700
267400,800
267500,550
267600,750
267700,500
267800,700
267900,450
268000,400
268100,800
268200,500
268300,750
268400,450
268500,650
268600,850
268700,600
268800,800
268900,700
269000,850
269100,750
269200,550
269300,850
269400,600
269500,550
269600,1050
269700,400
269800,500
269900,800
270000,800
270100,800
270200,250
270300,850
270400,600
270500,700
270600,900
270700,650
270800,550
270900,850
271000,1250
271100,750
271200,950
271300,600
271400,450
271500,650
271600,650
271700,400
271800,500
271900,500
272000,1000
272100,700
272200,1000
272300,650
272400,550
272500,900
272600,650
272700,750
272800,500
272900,750
273000,750
273100,650
273200,650
273300,650
273400,450
273500,600
273600,700
273700,550
273800,800
273900,700
274000,550
274100,350
274200,1100
274300,600
274400,1050
274500,750
274600,650
274700,750
274800,700
274900,800
275000,400
275100,350
275200,550
275300,800
275400,300
275500,1100
275600,650
275700,700
275800,800
275900,600
276000,650
276100,850
276200,650
276300,950
276400,800
276500,600
276600,650
276700,850
276800,550
276900,400
277000,1000
277100,800
277200,1050
277300,300
277400,500
277500,600
277600,800
277700,550
277800,850
277900,850
278000,850
278100,750
278200,800
278300,600
278400,800
278500,700
278600,650
278700,300
278800,900
278900,550
279000,300
279100,700
279200,850
279300,650
279400,550
279500,450
279600,550
279700,600
279800,700
279900,850
280000,1050
280100,800
280200,600
280300,300
280400,250
280500,950
280600,450
280700,600
280800,300
280900,800
281000,600
281100,750
281200,700
281300,600
281400,700
281500,700
281600,300
281700,450
281800,650
281900,950
282000,750
282100,450
282200,500
282300,700
282400,500
282500,500
282600,750
282700,750
282800,1050
282900,650
283000,800
283100,350
283200,800
283300,550
283400,650
283500,700
283600,850
283700,500
283800,650
283900,500
284000,750
284100,1000
284200,750
284300,850
284400,750
284500,400
284600,950
284700,750
284800,500
284900,650
285000,900
285100,850
285200,900
285300,700
285400,400
285500,800
285600,550
285700,450
285800,550
285900,850
286000,600
286100,850
286200,950
286300,350
286400,700
286500,950
286600,600
286700,550
286800,850
286900,350
287000,600
287100,600
287200,750
287300,900
287400,1050
287500,1250
287600,800
287700,850
287800,550
287900,700
288000,400
288100,600
288200,500
288300,500
288400,650
288500,650
288600,300
288700,600
288800,450
288900,550
289000,850
289100,500
289200,650
289300,900
289400,600
289500,750
289600,650
289700,650
289800,950
289900,550
290000,600
290100,800
290200,1000
290300,600
290400,600
290500,650
290600,650
290700,350
290800,800
290900,700
291000,550
291100,800
291200,700
291300,900
291400,650
291500,400
291600,300
291700,500
291800,450
291900,750
292000,400
292100,400
292200,400
292300,400
292400,600
292500,400
292600,400
292700,350
292800,700
292900,700
293000,500
293100,850
293200,1100
293300,850
293400,750
293500,500
293600,450
293700,800
293800,700
293900,600
294000,850
294100,300
294200,700
294300,550
294400,700
294500,600
294600,750
294700,550
294800,550
294900,650
295000,700
295100,550
295200,600
295300,450
295400,800
295500,650
295600,650
295700,350
295800,250
295900,400
296000,500
296100,450
296200,500
296300,450
296400,600
296500,450
296600,500
296700,600
296800,600
296900,650
297000,600
297100,400
297200,450
297300,650
297400,500
297500,500
297600,650
297700,800
297800,750
297900,600
298000,250
298100,700
298200,600
298300,650
298400,350
298500,500
298600,700
298700,850
298800,600
298900,500
299000,250
299100,500
299200,600
299300,700
299400,700
299500,750
299600,900
299700,600
299800,600
299900,800
300000,500
300100,550
300200,600
300300,800
300400,450
300500,1000
300600,550
300700,550
300800,250
300900,550
301000,550
301100,450
301200,300
301300,600
301400,500
301500,450
301600,400
301700,250
301800,650
301900,600
302000,600
302100,750
302200,600
302300,500
302400,300
302500,600
302600,650
302700,400
302800,400
302900,650
303000,650
303100,500
303200,700
303300,650
303400,650
303500,500
303600,450
303700,550
303800,700
303900,650
304000,650
304100,800
304200,700
304300,800
304400,550
304500,750
304600,650
304700,400
304800,500
304900,500
305000,550
305100,600
305200,600
305300,500
305400,500
305500,350
305600,650
305700,400
305800,600
305900,550
306000,450
306100,750
306200,450
306300,500
306400,700
306500,750
306600,500
306700,350
306800,600
306900,450
307000,300
307100,550
307200,750
307300,400
307400,300
307500,500
307600,750
307700,950
307800,650
307900,650
308000,450
308100,750
308200,800
308300,450
308400,550
308500,700
308600,600
308700,600
308800,500
308900,800
309000,750
309100,500
309200,500
309300,700
309400,450
309500,650
309600,250
309700,600
309800,900
309900,600
310000,550
310100,200
310200,600
310300,500
310400,700
310500,350
310600,150
310700,650
310800,600
310900,600
311000,700
311100,400
311200,650
311300,500
311400,400
311500,600
311600,500
311700,550
311800,250
311900,200
312000,550
312100,600
312200,450
312300,400
312400,700
312500,700
312600,700
312700,450
312800,650
312900,500
313000,400
313100,650
313200,400
313300,650
313400,550
313500,450
313600,300
313700,800
313800,350
313900,550
314000,400
314100,650
314200,250
314300,650
314400,650
314500,600
314600,400
314700,400
314800,550
314900,500
315000,400
315100,550
315200,500
315300,500
315400,600
315500,600
315600,350
315700,500
315800,700
315900,450
316000,550
316100,200
316200,250
316300,250
316400,650
316500,600
316600,650
316700,700
316800,250
316900,850
317000,550
317100,300
317200,450
317300,550
317400,600
317500,850
317600,850
317700,650
317800,650
317900,450
318000,550
318100,500
318200,450
318300,300
318400,350
318500,300
318600,550
318700,650
318800,350
318900,550
319000,550
319100,550
319200,200
319300,550
319400,300
319500,550
319600,700
319700,500
319800,450
319900,450
320000,600
320100,450
320200,550
320300,400
320400,600
320500,650
320600,350
320700,800
320800,400
320900,750
321000,650
321100,450
321200,400
321300,600
321400,600
321500,650
321600,200
321700,450
321800,300
321900,600
322000,300
322100,500
322200,300
322300,700
322400,600
322500,450
322600,400
322700,500
322800,800
322900,800
323000,550
323100,700
323200,600
323300,600
323400,650
323500,450
323600,750
323700,750
323800,250
323900,600
324000,550
324100,350
324200,450
324300,550
324400,600
324500,750
324600,350
324700,400
324800,450
324900,650
325000,350
325100,300
325200,600
325300,700
325400,650
325500,450
325600,650
325700,200
325800,500
325900,350
326000,550
326100,500
326200,700
326300,350
326400,600
326500,800
326600,750
326700,600
326800,450
326900,400
327000,700
327100,450
327200,350
327300,300
327400,500
327500,700
327600,400
327700,350
327800,300
327900,900
328000,350
328100,400
328200,250
328300,550
328400,650
328500,500
328600,700
328700,500
328800,150
328900,800
329000,300
329100,500
329200,450
329300,600
329400,300
329500,300
329600,550
329700,500
329800,300
329900,600
330000,350
330100,550
330200,500
330300,750
330400,500
330500,300
330600,850
330700,500
330800,500
330900,350
331000,700
331100,400
331200,250
331300,300
331400,500
331500,700
331600,300
331700,400
331800,500
331900,450
332000,400
332100,350
332200,700
332300,350
332400,300
332500,650
332600,600
332700,600
332800,450
332900,350
333000,600
333100,350
333200,150
333300,650
333400,450
333500,500
333600,350
333700,600
333800,500
333900,350
334000,600
334100,500
334200,300
334300,300
334400,400
334500,400
334600,250
334700,450
334800,250
334900,300
335000,650
335100,300
335200,750
335300,500
335400,250
335500,250
335600,200
335700,700
335800,650
335900,500
336000,450
336100,350
336200,400
336300,300
336400,550
336500,400
336600,250
336700,500
336800,500
336900,750
337000,200
337100,500
337200,450
337300,800
337400,500
337500,550
337600,350
337700,500
337800,550
337900,700
338000,450
338100,300
338200,450
338300,500
338400,500
338500,200
338600,500
338700,450
338800,600
338900,600
339000,500
339100,300
339200,750
339300,400
339400,400
339500,700
339600,350
339700,450
339800,500
339900,300
340000,200
340100,600
340200,450
340300,600
340400,400
340500,550
340600,250
340700,550
340800,350
340900,550
341000,400
341100,500
341200,250
341300,250
341400,350
341500,200
341600,300
341700,350
341800,550
341900,350
342000,400
342100,450
342200,300
342300,400
342400,300
342500,350
342600,800
342700,350
342800,350
342900,250
343000,300
343100,550
343200,950
343300,600
343400,500
343500,300
343600,350
343700,500
343800,500
343900,500
344000,450
344100,500
344200,600
344300,550
344400,400
344500,450
344600,400
344700,400
344800,600
344900,500
345000,300
345100,250
345200,700
345300,300
345400,400
345500,350
345600,350
345700,300
345800,300
345900,300
346000,500
346100,400
346200,750
346300,700
346400,450
346500,450
346600,450
346700,500
346800,300
346900,300
347000,400
347100,250
347200,750
347300,400
347400,650
347500,350
347600,450
347700,300
347800,450
347900,550
348000,300
348100,500
348200,450
348300,400
348400,250
348500,600
348600,350
348700,400
348800,450
348900,450
349000,250
349100,500
349200,500
349300,750
349400,150
349500,450
349600,700
349700,500
349800,400
349900,550
350000,450
350100,450
350200,450
350300,400
350400,300
350500,650
350600,400
350700,350
350800,500
350900,450
351000,300
351100,500
351200,200
351300,600
351400,350
351500,350
351600,400
351700,450
351800,250
351900,400
352000,550
352100,350
352200,550
352300,450
352400,600
352500,350
352600,400
352700,250
352800,600
352900,500
353000,450
353100,550
353200,450
353300,200
353400,200
353500,400
353600,250
353700,400
353800,250
353900,350
354000,450
354100,50
354200,450
354300,600
354400,350
354500,150
354600,750
354700,150
354800,600
354900,700
355000,450
355100,200
355200,500
355300,450
355400,550
355500,550
355600,150
355700,600
355800,150
355900,500
356000,250
356100,250
356200,500
356300,300
356400,350
356500,450
356600,200
356700,500
356800,500
356900,450
357000,250
357100,400
357200,300
357300,300
357400,300
357500,300
357600,650
357700,700
357800,400
357900,100
358000,250
358100,200
358200,400
358300,300
358400,400
358500,400
358600,450
358700,350
358800,250
358900,200
359000,500
359100,600
359200,700
359300,300
359400,650
359500,350
359600,250
359700,600
359800,250
359900,350
360000,500
360100,500
360200,500
360300,350
360400,150
360500,200
360600,400
360700,150
360800,300
360900,400
361000,350
361100,100
361200,250
361300,300
361400,500
361500,350
361600,300
361700,150
361800,550
361900,500
362000,350
362100,250
362200,700
362300,500
362400,550
362500,300
362600,300
362700,450
362800,550
362900,500
363000,100
363100,350
363200,400
363300,350
363400,350
363500,550
363600,700
363700,450
363800,300
363900,500
364000,450
364100,250
364200,300
364300,500
364400,400
364500,400
364600,500
364700,350
364800,300
364900,450
365000,400
365100,300
365200,300
365300,200
365400,350
365500,250
365600,400
365700,600
365800,450
365900,600
366000,250
366100,250
366200,300
366300,750
366400,350
366500,650
366600,850
366700,250
366800,400
366900,550
367000,250
367100,450
367200,650
367300,350
367400,350
367500,400
367600,150
367700,250
367800,500
367900,500
368000,500
368100,350
368200,450
368300,250
368400,350
368500,300
368600,400
368700,200
368800,550
368900,300
369000,200
369100,650
369200,350
369300,250
369400,600
369500,550
369600,500
369700,350
369800,750
369900,550
370000,550
370100,300
370200,300
370300,500
370400,450
370500,500
370600,400
370700,250
370800,250
370900,250
371000,500
371100,400
371200,600
371300,50
371400,450
371500,250
371600,500
371700,550
371800,150
371900,400
372000,300
372100,400
372200,500
372300,200
372400,350
372500,700
372600,200
372700,350
372800,300
372900,100
373000,400
373100,500
373200,450
373300,450
373400,350
373500,300
373600,550
373700,450
373800,550
373900,300
374000,350
374100,600
374200,600
374300,200
374400,150
374500,300
374600,350
374700,550
374800,250
374900,400
375000,150
375100,450
375200,150
375300,250
375400,250
375500,200
375600,250
375700,550
375800,300
375900,350
376000,350
376100,250
376200,450
376300,300
376400,150
376500,400
376600,150
376700,250
376800,250
376900,350
377000,300
377100,150
377200,350
377300,250
377400,450
377500,350
377600,250
377700,450
377800,350
377900,600
378000,400
378100,500
378200,150
378300,200
378400,300
378500,650
378600,450
378700,350
378800,250
378900,350
379000,400
379100,550
379200,200
379300,200
379400,450
379500,350
379600,750
379700,300
379800,500
379900,400
380000,250
380100,400
380200,350
380300,400
380400,300
380500,400
380600,300
380700,400
380800,150
380900,450
381000,300
381100,300
381200,400
381300,300
381400,250
381500,250
381600,50
381700,200
381800,450
381900,400
382000,500
382100,300
382200,300
382300,450
382400,550
382500,200
382600,350
382700,600
382800,150
382900,700
383000,500
383100,600
383200,500
383300,200
383400,400
383500,500
383600,450
383700,350
383800,500
383900,350
384000,350
384100,250
384200,400
384300,200
384400,250
384500,250
384600,500
384700,500
384800,400
384900,450
385000,400
385100,350
385200,200
385300,250
385400,400
385500,300
385600,300
385700,300
385800,250
385900,450
386000,350
386100,200
386200,500
386300,400
386400,350
386500,400
386600,450
386700,300
386800,150
386900,550
387000,350
387100,500
387200,600
387300,500
387400,350
387500,350
387600,400
387700,450
387800,750
387900,400
388000,350
388100,550
388200,400
388300,150
388400,300
388500,250
388600,400
388700,500
388800,100
388900,250
389000,650
389100,250
389200,400
389300,200
389400,200
389500,200
389600,500
389700,400
389800,500
389900,400
390000,400
390100,300
390200,300
390300,400
390400,300
390500,400
390600,200
390700,250
390800,150
390900,350
391000,250
391100,400
391200,400
391300,250
391400,150
391500,350
391600,150
391700,300
391800,300
391900,400
392000,400
392100,150
392200,400
392300,450
392400,550
392500,500
392600,350
392700,350
392800,200
392900,450
393000,500
393100,500
393200,500
393300,550
393400,350
393500,200
393600,150
393700,250
393800,500
393900,300
394000,300
394100,250
394200,500
394300,400
394400,450
394500,400
394600,350
394700,200
394800,350
394900,200
395000,300
395100,250
395200,350
395300,100
395400,300
395500,400
395600,200
395700,350
395800,450
395900,200
396000,300
396100,250
396200,400
396300,450
396400,450
396500,200
396600,250
396700,400
396800,200
396900,450
397000,700
397100,250
397200,300
397300,350
397400,200
397500,450
397600,300
397700,250
397800,350
397900,300
398000,250
398100,300
398200,350
398300,300
398400,350
398500,400
398600,250
398700,150
398800,350
398900,300
399000,300
399100,300
399200,300
399300,200
399400,300
399500,450
399600,250
399700,250
399800,400
399900,500
400000,250
400100,150
400200,400
400300,250
400400,350
400500,350
400600,150
400700,300
400800,300
400900,450
401000,50
401100,450
401200,350
401300,150
401400,600
401500,250
401600,450
401700,550
401800,300
401900,250
402000,350
402100,150
402200,250
402300,250
402400,250
402500,500
402600,200
402700,250
402800,300
402900,400
403000,350
403100,250
403200,250
403300,200
403400,300
403500,250
403600,200
403700,200
403800,250
403900,500
404000,350
404100,200
404200,300
404300,300
404400,300
404500,450
404600,200
404700,350
404800,550
404900,400
405000,100
405100,400
405200,200
405300,300
405400,300
405500,400
405600,250
405700,400
405800,150
405900,350
406000,600
406100,300
406200,250
406300,350
406400,100
406500,550
406600,450
406700,250
406800,200
406900,300
407000,150
407100,300
407200,450
407300,350
407400,300
407500,200
407600,450
407700,250
407800,400
407900,200
408000,350
408100,300
408200,350
408300,250
408400,350
408500,250
408600,350
408700,400
408800,350
408900,400
409000,350
409100,100
409200,50
409300,200
409400,200
409500,200
409600,500
409700,350
409800,350
409900,400
410000,400
410100,400
410200,450
410300,450
410400,200
410500,250
410600,250
410700,250
410800,300
410900,450
411000,200
411100,100
411200,50
411300,250
411400,300
411500,250
411600,150
411700,550
411800,150
411900,700
412000,300
412100,50
412200,350
412300,550
412400,250
412500,500
412600,400
412700,250
412800,350
412900,300
413000,300
413100,300
413200,350
413300,600
413400,500
413500,350
413600,250
413700,200
413800,250
413900,300
414000,300
414100,300
414200,350
414300,350
414400,450
414500,250
414600,300
414700,450
414800,400
414900,150
415000,300
415100,250
415200,350
415300,250
415400,200
415500,550
415600,450
415700,200
415800,400
415900,350
416000,250
416100,100
416200,350
416300,400
416400,300
416500,300
416600,100
416700,200
416800,250
416900,350
417000,250
417100,100
417200,550
417300,200
417400,100
417500,450
417600,200
417700,350
417800,300
417900,300
418000,200
418100,500
418200,300
418300,350
418400,150
418500,550
418600,200
418700,500
418800,200
418900,400
419000,350
419100,250
419200,350
419300,350
419400,350
419500,350
419600,200
419700,300
419800,200
419900,200
420000,200
420100,450
420200,350
420300,100
420400,150
420500,250
420600,300
420700,300
420800,300
420900,350
421000,250
421100,500
421200,450
421300,450
421400,350
421500,350
421600,200
421700,200
421800,300
421900,300
422000,400
422100,200
422200,350
422300,250
422400,350
422500,150
422600,100
422700,450
422800,450
422900,300
423000,350
423100,450
423200,200
423300,250
423400,350
423500,550
423600,250
423700,100
423800,450
423900,450
424000,350
424100,450
424200,300
424300,50
424400,200
424500,400
424600,200
424700,200
424800,200
424900,200
425000,400
425100,300
425200,700
425300,150
425400,300
425500,300
425600,200
425700,150
425800,100
425900,250
426000,250
426100,350
426200,400
426300,300
426400,200
426500,150
426600,150
426700,400
426800,600
426900,400
427000,50
427100,150
427200,50
427300,400
427400,350
427500,400
427600,600
427700,350
427800,200
427900,400
428000,300
428100,350
428200,450
428300,250
428400,500
428500,350
428600,250
428700,300
428800,350
428900,300
429000,350
429100,250
429200,100
429300,400
429400,150
429500,350
429600,150
429700,150
429800,350
429900,400
430000,400
430100,100
430200,200
430300,350
430400,400
430500,400
430600,300
430700,350
430800,200
430900,400
431000,350
431100,500
431200,250
431300,250
431400,500
431500,200
431600,500
431700,250
431800,100
431900,350
432000,650
432100,500
432200,200
432300,200
432400,300
432500,100
432600,400
432700,300
432800,400
432900,300
433000,200
433100,200
433200,150
433300,550
433400,350
433500,450
433600,350
433700,400
433800,200
433900,400
434000,350
434100,150
434200,450
434300,350
434400,400
434500,250
434600,300
434700,200
434800,350
434900,250
435000,550
435100,300
435200,450
435300,250
435400,450
435500,350
435600,300
435700,250
435800,250
435900,250
436000,150
436100,350
436200,200
436300,350
436400,450
436500,350
436600,150
436700,250
436800,650
436900,250
437000,350
437100,50
437200,300
437300,150
437400,400
437500,250
437600,50
437700,200
437800,150
437900,300
438000,400
438100,150
438200,600
438300,300
438400,300
438500,300
438600,350
438700,300
438800,150
438900,300
439000,450
439100,350
439200,350
439300,100
439400,500
439500,100
439600,300
439700,250
439800,400
439900,150
440000,150
440100,500
440200,200
440300,200
440400,150
440500,350
440600,400
440700,150
440800,200
440900,200
441000,400
441100,450
441200,300
441300,300
441400,200
441500,150
441600,500
441700,300
441800,150
441900,500
442000,150
442100,150
442200,200
442300,200
442400,200
442500,100
442600,250
442700,150
442800,400
442900,200
443000,350
443100,300
443200,250
443300,150
443400,350
443500,300
443600,250
443700,300
443800,200
443900,250
444000,300
444100,500
444200,300
444300,150
444400,300
444500,100
444600,550
444700,450
444800,200
444900,350
445000,200
445100,550
445200,200
445300,200
445400,200
445500,150
445600,300
445700,250
445800,200
445900,400
446000,200
446100,350
446200,250
446300,350
446400,100
446500,250
446600,200
446700,300
446800,300
446900,250
447000,100
447100,250
447200,250
447300,300
447400,250
447600,100
447700,250
447800,350
447900,200
448000,500
448100,150
448200,400
448300,500
448400,150
448500,150
448600,450
448700,200
448800,250
448900,350
449000,300
449100,250
449200,350
449300,250
449400,300
449500,350
449600,400
449700,300
449800,250
449900,150
450000,400
450100,150
450200,150
450300,300
450400,200
450500,400
450600,350
450700,300
450800,500
450900,250
451000,450
451100,250
451200,300
451300,300
451400,200
451500,150
451600,200
451700,150
451800,100
451900,200
452000,300
452100,350
452200,200
452300,400
452400,150
452500,350
452600,200
452700,150
452800,300
452900,250
453000,550
453100,150
453200,450
453300,250
453400,350
453500,350
453600,150
453700,100
453800,150
453900,500
454000,250
454100,350
454200,250
454300,350
454400,200
454500,450
454600,250
454700,300
454800,250
454900,150
455000,250
455100,350
455200,300
455300,150
455400,400
455500,200
455600,150
455700,200
455800,300
455900,500
456000,450
456100,200
456200,400
456300,250
456400,350
456500,250
456600,200
456700,200
456800,300
456900,250
457000,300
457100,250
457200,150
457300,50
457400,250
457500,150
457600,250
457700,200
457800,250
457900,550
458000,100
458100,250
458200,200
458300,150
458400,200
458500,250
458600,350
458700,150
458800,450
458900,150
459000,450
459100,250
459200,150
459300,300
459400,150
459500,350
459600,300
459700,250
459800,50
459900,200
460000,450
460100,300
460200,200
460300,100
460400,200
460500,100
460600,200
460700,200
460800,100
460900,200
461000,150
461100,500
461200,400
461300,300
461400,200
461500,250
461600,150
461700,200
461800,250
461900,100
462000,150
462100,150
462200,250
462300,150
462400,150
462500,300
462600,250
462700,450
462800,200
462900,50
463000,100
463100,100
463200,250
463300,50
463400,350
463500,350
463600,350
463700,200
463800,200
463900,350
464000,250
464100,350
464200,250
464300,200
464400,150
464500,200
464600,200
464700,250
464800,100
464900,150
465000,550
465100,150
465200,250
465300,550
465400,150
465500,350
465600,350
465700,250
465800,200
465900,350
466000,300
466100,300
466200,300
466300,250
466400,300
466500,100
466600,350
466700,200
466800,250
466900,250
467000,450
467100,500
467200,250
467300,300
467400,200
467500,300
467600,150
467700,350
467800,250
467900,150
468000,300
468100,200
468200,300
468300,300
468400,100
468500,200
468600,350
468700,300
468800,300
468900,250
469000,200
469100,250
469200,150
469300,250
469400,400
469500,250
469600,350
469700,250
469800,100
469900,250
470000,300
470100,200
470200,400
470300,100
470400,250
470500,300
470600,200
470700,250
470800,200
470900,200
471000,300
471100,450
471200,300
471300,350
471400,150
471500,200
471600,250
471700,100
471800,350
471900,300
472000,300
472100,200
472200,150
472300,200
472400,350
472500,100
472600,250
472700,250
472800,200
472900,300
473000,200
473100,150
473200,100
473300,400
473400,200
473500,300
473600,200
473700,200
473800,250
473900,100
474000,350
474100,250
474200,350
474300,300
474400,300
474500,350
474600,500
474700,250
474800,100
474900,50
475000,350
475100,200
475200,200
475300,250
475400,400
475500,250
475600,350
475700,50
475800,250
475900,150
476000,50
476100,300
476200,300
476300,200
476400,200
476500,250
476600,200
476700,150
476800,250
476900,250
477000,350
477100,150
477200,300
477300,250
477400,150
477500,300
477600,250
477700,400
477800,150
477900,250
478000,200
478100,150
478200,200
478300,300
478400,50
478500,300
478600,350
478700,100
478800,200
478900,200
479000,200
479100,200
479200,150
479300,250
479400,100
479500,50
479600,200
479700,400
479800,250
479900,250
480000,300
480100,200
480200,200
480300,200
480400,100
480500,300
480600,250
480700,150
480800,50
480900,100
481000,50
481100,150
481200,150
481300,450
481400,350
481500,150
481600,100
481700,350
481800,300
481900,300
482000,200
482100,450
482200,150
482300,600
482400,200
482500,200
482600,250
482700,250
482800,300
482900,100
483000,200
483100,50
483200,300
483300,200
483400,50
483500,350
483600,200
483700,100
483800,150
483900,200
484000,450
484100,300
484200,200
484300,250
484400,50
484500,150
484600,100
484700,150
484800,450
484900,150
485000,150
485100,200
485200,150
485300,350
485400,200
485500,200
485600,200
485700,300
485800,200
485900,250
486000,100
486100,400
486200,250
486300,300
486400,150
486500,250
486600,400
486700,350
486800,200
486900,50
487000,350
487100,100
487200,400
487300,400
487400,100
487500,300
487600,350
487700,300
487800,150
487900,250
488000,250
488100,200
488200,250
488300,300
488400,50
488600,200
488700,300
488800,50
488900,100
489000,150
489100,300
489200,50
489300,400
489400,100
489500,250
489600,250
489700,150
489800,150
489900,200
490000,250
490100,300
490200,50
490300,150
490400,100
490500,200
490600,250
490700,250
490800,350
490900,100
491000,350
491100,200
491200,150
491300,300
491400,150
491500,300
491600,350
491700,150
491800,550
491900,100
492000,200
492100,500
492200,200
492300,50
492400,100
492500,200
492600,300
492700,250
492800,100
492900,200
493000,150
493100,300
493200,300
493300,100
493400,250
493500,250
493600,300
493700,200
493800,300
493900,300
494000,350
494100,150
494200,150
494300,150
494400,350
494500,300
494600,250
494700,200
494800,500
494900,650
495000,200
495100,350
495200,200
495300,250
495400,350
495500,200
495600,50
495700,300
495800,250
495900,150
496000,200
496100,300
496200,250
496300,150
496400,150
496500,150
496600,250
496700,50
496800,250
496900,200
497000,350
497100,400
497200,150
497300,200
497400,150
497500,250
497600,200
497700,200
497800,300
497900,200
498000,200
498100,200
498200,300
498300,250
498400,150
498500,200
498600,200
498700,200
498800,250
498900,300
499000,200
499100,150
499200,250
499300,250
499400,300
499500,250
499600,300
499700,100
499800,200
499900,150
500000,350
500100,150
500200,150
500300,350
500400,250
500500,350
500600,300
500700,100
500800,350
500900,250
501000,250
501100,200
501200,250
501300,50
501400,200
501500,50
501600,100
501700,100
501800,200
501900,100
502000,400
502100,300
502200,250
502300,150
502400,100
502500,150
502600,150
502700,50
502800,250
502900,200
503000,150
503100,200
503200,200
503300,200
503400,150
503500,400
503600,150
503700,350
503800,200
503900,100
504000,100
504100,200
504200,200
504300,150
504400,300
504500,100
504600,200
504700,150
504800,150
504900,300
505000,150
505100,250
505200,150
505300,100
505400,200
505500,300
505600,300
505700,300
505800,150
505900,150
506000,250
506100,200
506200,150
506300,200
506400,400
506500,150
506600,200
506700,300
506800,150
506900,300
507000,100
507100,200
507200,150
507300,200
507400,350
507500,150
507600,450
507700,450
507800,250
507900,250
508000,100
508100,100
508200,150
508300,150
508400,400
508500,200
508600,50
508700,150
508800,350
508900,150
509000,200
509100,250
509200,350
509300,50
509400,50
509500,400
509600,300
509700,200
509800,250
509900,250
510000,100
510100,300
510200,300
510300,150
510400,150
510500,100
510600,100
510700,400
510800,150
510900,350
511000,400
511100,150
511200,250
511300,250
511400,350
511500,200
511600,100
511700,200
511800,250
511900,200
512000,50
512100,100
512200,250
512300,150
512400,250
